"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"1296",30,"technician","single","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1297",42,"self-employed","married","yes","cellular","nov","thu",3,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1298",53,"unemployed","married","unknown","cellular","nov","mon",1,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1299",36,"management","married","unknown","cellular","sep","wed",1,6,4,"failure",94.199,-37.5,0.876,4963.6,"yes"
"1300",29,"management","single","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1301",45,"services","married","unknown","cellular","aug","fri",3,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1302",35,"services","single","no","cellular","jul","fri",5,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1303",33,"blue-collar","married","yes","cellular","mar","tue",1,999,0,"nonexistent",92.843,-50,1.51,5099.1,"no"
"1304",38,"admin.","married","yes","cellular","aug","tue",11,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1305",29,"blue-collar","married","no","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"1306",32,"admin.","married","yes","telephone","apr","mon",1,999,2,"failure",93.075,-47.1,1.405,5099.1,"no"
"1307",34,"technician","married","unknown","cellular","may","thu",3,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"1308",36,"blue-collar","married","yes","cellular","dec","thu",1,999,0,"nonexistent",92.756,-45.9,3.329,5176.3,"no"
"1309",51,"management","married","no","telephone","jun","wed",17,999,0,"nonexistent",94.465,-41.8,4.962,5228.1,"no"
"1310",34,"blue-collar","married","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"1311",50,"technician","married","yes","cellular","sep","wed",2,999,0,"nonexistent",92.379,-29.8,0.749,5017.5,"no"
"1312",54,"blue-collar","married","no","cellular","aug","thu",6,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1313",53,"management","married","no","cellular","aug","thu",4,999,0,"nonexistent",93.444,-36.1,4.962,5228.1,"no"
"1314",52,"blue-collar","married","no","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"1315",71,"retired","married","no","cellular","sep","mon",1,999,0,"nonexistent",94.199,-37.5,0.879,4963.6,"yes"
"1316",52,"retired","married","yes","telephone","nov","mon",3,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1317",53,"technician","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1318",36,"admin.","single","yes","cellular","nov","thu",2,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1319",43,"admin.","married","yes","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"1320",31,"technician","single","no","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1321",58,"admin.","single","no","telephone","may","mon",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"yes"
"1322",46,"technician","married","no","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"1323",38,"blue-collar","married","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1324",34,"admin.","married","no","cellular","may","wed",1,999,0,"nonexistent",92.893,-46.2,1.281,5099.1,"no"
"1325",37,"services","married","yes","telephone","may","mon",3,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"1326",40,"self-employed","single","no","cellular","jun","wed",4,999,0,"nonexistent",92.963,-40.8,1.244,5076.2,"no"
"1327",42,"blue-collar","divorced","no","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1328",40,"technician","single","no","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1329",27,"unemployed","married","yes","telephone","jun","fri",13,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1330",57,"unknown","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1331",45,"services","married","yes","cellular","apr","mon",1,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"1332",46,"admin.","divorced","yes","cellular","nov","wed",2,999,1,"failure",93.2,-42,4.12,5195.8,"no"
"1333",47,"admin.","married","yes","cellular","jul","wed",3,999,2,"failure",94.215,-40.3,0.896,4991.6,"no"
"1334",56,"retired","married","no","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1335",32,"entrepreneur","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1336",54,"services","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1337",58,"services","married","no","cellular","aug","fri",5,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1338",30,"admin.","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1339",39,"blue-collar","married","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1340",41,"services","married","yes","cellular","nov","thu",2,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"1341",32,"admin.","married","yes","cellular","aug","wed",4,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1342",32,"services","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1343",29,"management","single","yes","telephone","may","mon",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1344",43,"management","divorced","yes","cellular","nov","mon",2,999,0,"nonexistent",93.2,-42,4.191,5195.8,"no"
"1345",41,"services","divorced","yes","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1346",30,"admin.","married","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"1347",28,"services","married","unknown","cellular","jul","thu",4,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"1348",35,"admin.","single","yes","cellular","nov","tue",1,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1349",44,"blue-collar","married","yes","telephone","sep","thu",1,999,0,"nonexistent",94.199,-37.5,0.884,4963.6,"no"
"1350",25,"blue-collar","married","yes","cellular","jul","tue",4,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1351",47,"blue-collar","married","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1352",32,"unemployed","married","yes","telephone","nov","tue",1,999,0,"nonexistent",93.2,-42,4.343,5195.8,"yes"
"1353",26,"student","single","no","cellular","jul","tue",1,999,1,"failure",94.215,-40.3,0.893,4991.6,"no"
"1354",35,"admin.","single","yes","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1355",34,"blue-collar","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"1356",57,"management","divorced","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1357",38,"blue-collar","single","no","cellular","may","wed",1,999,1,"failure",92.893,-46.2,1.334,5099.1,"no"
"1358",33,"admin.","single","yes","cellular","oct","mon",2,6,2,"failure",92.431,-26.9,0.731,5017.5,"no"
"1359",32,"admin.","married","no","cellular","nov","fri",2,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"1360",47,"blue-collar","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"1361",34,"blue-collar","single","no","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"1362",36,"admin.","single","yes","cellular","apr","fri",2,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"1363",28,"technician","single","yes","cellular","may","mon",1,999,1,"failure",92.893,-46.2,1.299,5099.1,"no"
"1364",72,"retired","divorced","no","cellular","aug","tue",1,999,0,"nonexistent",92.201,-31.4,0.884,5076.2,"no"
"1365",27,"services","single","yes","cellular","jul","tue",6,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1366",43,"admin.","divorced","yes","cellular","may","thu",2,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"1367",39,"entrepreneur","single","yes","cellular","may","fri",1,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"1368",27,"admin.","single","no","cellular","mar","tue",4,999,0,"nonexistent",93.369,-34.8,0.635,5008.7,"yes"
"1369",35,"admin.","single","yes","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"1370",34,"technician","married","no","cellular","aug","mon",1,999,0,"nonexistent",92.201,-31.4,0.861,5076.2,"no"
"1371",36,"services","married","yes","telephone","jun","wed",2,999,0,"nonexistent",94.465,-41.8,4.962,5228.1,"no"
"1372",39,"technician","married","no","cellular","nov","fri",2,999,0,"nonexistent",93.2,-42,4.021,5195.8,"yes"
"1373",35,"management","divorced","yes","telephone","jun","fri",4,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1374",56,"retired","married","no","cellular","nov","tue",3,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1375",31,"admin.","single","yes","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"yes"
"1376",31,"services","single","yes","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"1377",45,"admin.","single","no","cellular","nov","fri",3,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"1378",20,"student","single","yes","cellular","apr","tue",2,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"1379",42,"blue-collar","divorced","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1380",39,"admin.","married","no","cellular","may","fri",1,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"1381",45,"blue-collar","married","no","telephone","jun","tue",2,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1382",50,"services","married","yes","cellular","aug","mon",15,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1383",29,"admin.","single","no","telephone","jun","tue",6,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1384",38,"unknown","married","no","telephone","may","mon",4,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1385",34,"entrepreneur","married","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1386",36,"admin.","married","no","cellular","jul","mon",6,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1387",35,"admin.","single","no","telephone","may","mon",13,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"1388",41,"technician","married","no","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1389",42,"admin.","single","yes","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1390",39,"technician","married","yes","cellular","aug","mon",1,4,1,"success",92.201,-31.4,0.884,5076.2,"no"
"1391",34,"blue-collar","married","no","telephone","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1392",52,"admin.","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1393",47,"admin.","divorced","yes","telephone","jun","fri",3,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"yes"
"1394",59,"management","married","no","cellular","dec","thu",4,999,1,"failure",92.713,-33,0.7,5023.5,"no"
"1395",37,"services","married","no","cellular","apr","fri",1,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"1396",33,"management","married","yes","cellular","may","wed",4,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"1397",35,"blue-collar","married","yes","telephone","jun","fri",2,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1398",33,"admin.","married","yes","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1399",40,"technician","single","yes","cellular","nov","fri",1,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"1400",39,"admin.","married","no","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1401",32,"technician","married","yes","cellular","nov","mon",1,999,0,"nonexistent",92.649,-30.1,0.714,5017.5,"no"
"1402",29,"technician","single","yes","cellular","aug","tue",6,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1403",32,"admin.","single","no","cellular","apr","thu",1,999,0,"nonexistent",93.075,-47.1,1.365,5099.1,"yes"
"1404",35,"admin.","divorced","yes","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"1405",36,"admin.","married","yes","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"yes"
"1406",38,"blue-collar","married","no","cellular","apr","tue",1,999,0,"nonexistent",93.075,-47.1,1.453,5099.1,"no"
"1407",32,"admin.","married","yes","telephone","aug","tue",7,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"1408",32,"admin.","single","no","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"no"
"1409",34,"self-employed","single","yes","cellular","nov","tue",4,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1410",42,"admin.","single","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.858,5191,"yes"
"1411",28,"technician","single","no","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.291,5099.1,"no"
"1412",53,"technician","married","no","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1413",27,"services","single","no","telephone","may","mon",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"1414",43,"entrepreneur","married","yes","cellular","may","fri",1,999,1,"failure",92.893,-46.2,1.259,5099.1,"no"
"1415",51,"unemployed","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"yes"
"1416",35,"blue-collar","single","no","telephone","jun","fri",2,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"1417",42,"admin.","married","yes","cellular","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1418",36,"technician","single","no","telephone","may","mon",2,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"1419",35,"blue-collar","divorced","no","telephone","jun","mon",4,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1420",38,"services","married","no","telephone","jun","fri",1,999,0,"nonexistent",94.465,-41.8,4.967,5228.1,"no"
"1421",45,"blue-collar","married","no","telephone","jun","thu",2,999,0,"nonexistent",94.465,-41.8,4.866,5228.1,"no"
"1422",24,"blue-collar","single","yes","cellular","jul","wed",3,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1423",30,"technician","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1424",31,"entrepreneur","divorced","no","cellular","nov","tue",2,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"1425",30,"management","married","yes","cellular","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1426",68,"retired","married","yes","cellular","jul","mon",2,999,1,"failure",94.215,-40.3,0.889,4991.6,"yes"
"1427",50,"blue-collar","married","no","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"1428",32,"unemployed","married","yes","cellular","aug","thu",8,999,0,"nonexistent",93.444,-36.1,4.962,5228.1,"no"
"1429",55,"services","married","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1430",31,"admin.","married","yes","telephone","jun","wed",2,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1431",55,"services","married","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"1432",37,"admin.","married","unknown","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"1433",41,"blue-collar","single","unknown","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1434",34,"self-employed","single","yes","cellular","may","mon",3,999,0,"nonexistent",92.893,-46.2,1.299,5099.1,"no"
"1435",33,"blue-collar","married","no","cellular","may","fri",1,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"yes"
"1436",42,"services","married","no","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.354,5099.1,"no"
"1437",56,"admin.","married","no","telephone","jul","fri",9,999,0,"nonexistent",93.918,-42.7,4.957,5228.1,"no"
"1438",46,"entrepreneur","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"1439",42,"admin.","single","no","cellular","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1440",33,"admin.","divorced","yes","cellular","nov","thu",2,999,1,"failure",93.2,-42,4.076,5195.8,"no"
"1441",53,"technician","married","yes","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"1442",43,"self-employed","married","no","cellular","nov","wed",5,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"1443",52,"services","married","no","cellular","jul","mon",2,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1444",40,"technician","single","yes","telephone","jul","wed",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"1445",49,"housemaid","single","no","cellular","dec","mon",3,999,0,"nonexistent",92.713,-33,0.717,5023.5,"no"
"1446",41,"admin.","married","yes","cellular","aug","fri",13,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"1447",26,"blue-collar","single","yes","cellular","jul","wed",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"1448",39,"blue-collar","divorced","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1449",33,"blue-collar","married","no","telephone","jun","tue",7,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"1450",36,"admin.","single","yes","telephone","may","wed",2,999,1,"failure",92.893,-46.2,1.334,5099.1,"no"
"1451",33,"blue-collar","married","no","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1452",36,"services","married","no","telephone","jun","tue",2,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"1453",61,"self-employed","divorced","no","cellular","mar","fri",2,999,1,"failure",93.369,-34.8,0.649,5008.7,"no"
"1454",40,"admin.","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"1455",31,"technician","single","no","telephone","jul","fri",2,999,0,"nonexistent",93.918,-42.7,4.959,5228.1,"no"
"1456",41,"blue-collar","married","yes","telephone","jun","mon",2,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"1457",39,"services","married","yes","cellular","may","thu",8,999,1,"failure",92.893,-46.2,1.266,5099.1,"no"
"1458",39,"admin.","divorced","no","cellular","jul","tue",17,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"1459",38,"management","married","yes","cellular","aug","thu",2,999,0,"nonexistent",92.201,-31.4,0.873,5076.2,"no"
"1460",47,"management","married","no","cellular","apr","fri",1,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"1461",24,"admin.","single","yes","telephone","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"1462",45,"blue-collar","divorced","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
