age,job,marital,housing,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,10,2,2,1,2,4,1,999,0,2,93.444,-36.1,4.966,5228.1,0
49,10,2,3,1,4,1,1,999,0,2,93.918,-42.7,4.957,5228.1,0
28,1,2,2,1,4,4,3,999,0,2,93.918,-42.7,4.961,5228.1,0
39,10,2,3,1,7,4,4,3,1,3,92.893,-46.2,1.291,5099.1,0
37,2,2,2,1,9,1,1,999,0,2,92.431,-26.9,0.73,5017.5,0
51,8,2,3,2,5,1,3,999,0,2,94.465,-41.8,4.959,5228.1,0
31,2,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
59,10,1,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
46,1,1,3,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
36,2,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
28,5,3,1,2,5,3,5,999,0,2,94.465,-41.8,4.958,5228.1,1
31,1,2,3,2,7,3,4,999,0,2,93.994,-36.4,4.86,5191,0
26,8,3,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
36,2,3,3,1,4,2,8,999,0,2,93.918,-42.7,4.96,5228.1,0
50,3,2,3,1,8,3,3,999,0,2,93.2,-42,4.076,5195.8,0
41,11,2,3,1,1,2,1,999,0,2,93.075,-47.1,1.466,5099.1,0
50,7,2,1,1,4,3,7,999,0,2,93.918,-42.7,4.968,5228.1,0
32,2,3,1,1,7,5,3,999,0,2,92.893,-46.2,1.281,5099.1,0
56,7,2,1,1,1,2,3,999,1,1,93.075,-47.1,1.405,5099.1,0
42,1,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
38,10,2,1,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
36,1,3,1,2,7,2,5,999,0,2,92.893,-46.2,1.244,5099.1,0
45,2,2,3,2,5,2,8,999,0,2,94.465,-41.8,4.865,5228.1,0
52,6,2,2,1,4,3,4,999,0,2,93.918,-42.7,4.962,5228.1,0
55,10,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
38,7,3,1,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
71,6,2,3,1,9,4,1,6,1,3,92.431,-26.9,0.728,5017.5,0
22,8,3,1,2,7,5,1,999,0,2,93.994,-36.4,4.858,5191,0
30,1,3,1,1,8,1,2,999,0,2,93.2,-42,4.021,5195.8,1
78,6,2,3,1,7,2,2,3,2,1,92.893,-46.2,1.264,5099.1,0
30,1,1,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
51,2,2,3,1,1,5,2,999,0,2,93.075,-47.1,1.372,5099.1,0
35,5,1,2,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,0
26,9,3,3,1,8,5,2,999,0,2,92.649,-30.1,0.716,5017.5,0
34,8,2,1,2,5,1,14,999,0,2,94.465,-41.8,4.959,5228.1,0
49,5,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
50,2,1,1,1,4,3,5,999,0,2,93.918,-42.7,4.962,5228.1,0
51,3,2,1,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
57,6,2,3,1,2,5,1,999,1,1,92.201,-31.4,0.834,5076.2,0
33,1,1,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
35,1,2,1,2,7,5,3,999,0,2,93.994,-36.4,4.856,5191,0
37,1,3,1,1,4,3,2,7,3,3,94.215,-40.3,0.782,4991.6,1
39,1,3,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
39,8,2,1,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
20,9,3,1,1,8,5,2,999,0,2,92.649,-30.1,0.715,5017.5,0
55,2,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
27,9,3,1,2,8,3,1,999,0,2,93.2,-42,4.245,5195.8,0
33,1,2,1,1,4,1,2,999,0,2,93.918,-42.7,4.957,5228.1,0
24,2,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
39,5,2,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
55,2,2,3,1,2,3,3,999,0,2,93.444,-36.1,4.963,5228.1,0
35,12,2,1,2,7,3,2,999,0,2,93.994,-36.4,4.855,5191,0
55,6,1,1,1,7,5,4,999,1,1,92.893,-46.2,1.281,5099.1,1
42,7,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
50,7,1,1,1,8,3,4,999,0,2,93.2,-42,4.076,5195.8,0
39,5,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.313,5099.1,0
40,8,3,1,1,7,5,1,999,0,2,92.893,-46.2,1.334,5099.1,0
51,8,3,1,2,5,2,3,999,0,2,94.465,-41.8,4.961,5228.1,0
59,6,4,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
54,10,2,1,1,1,2,3,999,2,1,93.075,-47.1,1.405,5099.1,0
42,5,2,3,1,2,3,5,999,0,2,93.444,-36.1,4.968,5228.1,0
33,10,1,3,1,2,2,1,999,0,2,93.444,-36.1,4.97,5228.1,0
26,1,3,3,2,5,4,6,999,0,2,94.465,-41.8,4.961,5228.1,0
27,5,2,1,1,1,2,1,999,0,2,93.075,-47.1,1.392,5099.1,0
30,10,3,3,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
42,7,2,3,1,8,3,3,999,0,2,93.2,-42,4.076,5195.8,0
53,11,2,2,1,8,2,1,999,0,2,93.2,-42,4.191,5195.8,0
36,5,2,2,1,10,5,1,6,4,1,94.199,-37.5,0.876,4963.6,1
29,5,3,3,1,2,4,2,999,0,2,93.444,-36.1,4.963,5228.1,0
45,8,2,2,1,2,1,3,999,0,2,93.444,-36.1,4.963,5228.1,0
35,8,3,1,1,4,1,5,999,0,2,93.918,-42.7,4.962,5228.1,0
33,2,2,3,1,6,4,1,999,0,2,92.843,-50,1.51,5099.1,0
38,1,2,3,1,2,4,11,999,0,2,93.444,-36.1,4.965,5228.1,0
29,2,2,1,2,7,5,3,999,0,2,93.994,-36.4,4.859,5191,0
32,1,2,3,2,1,2,1,999,2,1,93.075,-47.1,1.405,5099.1,0
34,10,2,2,1,7,3,3,999,0,2,92.893,-46.2,1.327,5099.1,0
36,2,2,3,1,3,3,1,999,0,2,92.756,-45.9,3.329,5176.3,0
51,5,2,1,2,5,5,17,999,0,2,94.465,-41.8,4.962,5228.1,0
34,2,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
50,10,2,3,1,10,5,2,999,0,2,92.379,-29.8,0.749,5017.5,0
54,2,2,1,1,2,3,6,999,0,2,93.444,-36.1,4.963,5228.1,0
53,5,2,1,1,2,3,4,999,0,2,93.444,-36.1,4.962,5228.1,0
52,2,2,1,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
71,6,2,1,1,10,2,1,999,0,2,94.199,-37.5,0.879,4963.6,1
52,6,2,3,2,8,2,3,999,0,2,93.2,-42,4.191,5195.8,0
53,10,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
36,1,3,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
43,1,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
31,10,3,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
58,1,3,1,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,1
46,10,2,1,1,4,3,3,999,0,2,93.918,-42.7,4.968,5228.1,0
38,2,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
34,1,2,1,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
37,8,2,3,2,7,2,3,999,0,2,92.893,-46.2,1.299,5099.1,0
40,7,3,1,1,5,5,4,999,0,2,92.963,-40.8,1.244,5076.2,0
42,2,1,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
40,10,3,1,1,2,1,1,999,0,2,93.444,-36.1,4.964,5228.1,0
27,11,2,3,2,5,1,13,999,0,2,94.465,-41.8,4.959,5228.1,0
57,12,2,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
45,8,2,3,1,1,2,1,999,1,1,93.075,-47.1,1.405,5099.1,0
46,1,1,3,1,8,5,2,999,1,1,93.2,-42,4.12,5195.8,0
47,1,2,3,1,4,5,3,999,2,1,94.215,-40.3,0.896,4991.6,0
56,6,2,1,1,2,5,2,999,0,2,93.444,-36.1,4.964,5228.1,0
32,3,2,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
54,8,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
58,8,2,1,1,2,1,5,999,0,2,93.444,-36.1,4.964,5228.1,0
30,1,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
39,2,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
41,8,2,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
32,1,2,3,1,2,5,4,999,0,2,93.444,-36.1,4.964,5228.1,0
32,8,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
29,5,3,3,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
43,5,1,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
41,8,1,3,2,7,5,3,999,0,2,93.994,-36.4,4.857,5191,0
30,1,2,3,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,0
28,8,2,2,1,4,3,4,999,0,2,93.918,-42.7,4.968,5228.1,0
35,1,3,3,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
44,2,2,3,2,10,3,1,999,0,2,94.199,-37.5,0.884,4963.6,0
25,2,2,3,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
47,2,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.963,5228.1,0
32,11,2,3,2,8,4,1,999,0,2,93.2,-42,4.343,5195.8,1
26,9,3,1,1,4,4,1,999,1,1,94.215,-40.3,0.893,4991.6,0
35,1,3,3,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
34,2,2,1,2,5,2,1,999,0,2,94.465,-41.8,4.96,5228.1,0
57,5,1,3,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
38,2,3,1,1,7,5,1,999,1,1,92.893,-46.2,1.334,5099.1,0
33,1,3,3,1,9,2,2,6,2,1,92.431,-26.9,0.731,5017.5,0
32,1,2,1,1,8,1,2,999,0,2,93.2,-42,4.021,5195.8,0
47,2,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
34,2,3,1,1,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
36,1,3,3,1,1,1,2,999,0,2,93.075,-47.1,1.405,5099.1,0
28,10,3,3,1,7,2,1,999,1,1,92.893,-46.2,1.299,5099.1,0
72,6,1,1,1,2,4,1,999,0,2,92.201,-31.4,0.884,5076.2,0
27,8,3,3,1,4,4,6,999,0,2,93.918,-42.7,4.961,5228.1,0
43,1,1,3,1,7,3,2,999,0,2,92.893,-46.2,1.327,5099.1,0
39,3,3,3,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
27,1,3,1,1,6,4,4,999,0,2,93.369,-34.8,0.635,5008.7,1
35,1,3,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
34,10,2,1,1,2,2,1,999,0,2,92.201,-31.4,0.861,5076.2,0
36,8,2,3,2,5,5,2,999,0,2,94.465,-41.8,4.962,5228.1,0
39,10,2,1,1,8,1,2,999,0,2,93.2,-42,4.021,5195.8,1
35,5,1,3,2,5,1,4,999,0,2,94.465,-41.8,4.959,5228.1,0
56,6,2,1,1,8,4,3,999,0,2,93.2,-42,4.153,5195.8,0
31,1,3,3,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,1
31,8,3,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
45,1,3,1,1,8,1,3,999,0,2,93.2,-42,4.021,5195.8,0
20,9,3,3,1,1,4,2,999,0,2,93.075,-47.1,1.405,5099.1,0
42,2,1,1,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
39,1,2,1,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
45,2,2,1,2,5,4,2,999,0,2,94.465,-41.8,4.961,5228.1,0
50,8,2,3,1,2,2,15,999,0,2,93.444,-36.1,4.965,5228.1,0
29,1,3,1,2,5,4,6,999,0,2,94.465,-41.8,4.961,5228.1,0
38,12,2,1,2,7,2,4,999,0,2,93.994,-36.4,4.857,5191,0
34,3,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
36,1,2,1,1,4,2,6,999,0,2,93.918,-42.7,4.96,5228.1,0
35,1,3,1,2,7,2,13,999,0,2,93.994,-36.4,4.858,5191,0
41,10,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
42,1,3,3,2,7,1,1,999,0,2,93.994,-36.4,4.864,5191,0
39,10,2,3,1,2,2,1,4,1,3,92.201,-31.4,0.884,5076.2,0
34,2,2,1,2,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
52,1,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
47,1,1,3,2,5,1,3,999,0,2,94.465,-41.8,4.967,5228.1,1
59,5,2,1,1,3,3,4,999,1,1,92.713,-33,0.7,5023.5,0
37,8,2,1,1,1,1,1,999,1,1,93.075,-47.1,1.405,5099.1,0
33,5,2,3,1,7,5,4,999,0,2,92.893,-46.2,1.334,5099.1,0
35,2,2,3,2,5,1,2,999,0,2,94.465,-41.8,4.959,5228.1,0
33,1,2,3,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
40,10,3,3,1,8,1,1,999,0,2,93.2,-42,4.021,5195.8,0
39,1,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
32,10,2,3,1,8,2,1,999,0,2,92.649,-30.1,0.714,5017.5,0
29,10,3,3,1,2,4,6,999,0,2,93.444,-36.1,4.965,5228.1,0
32,1,3,1,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,1
35,1,1,3,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,0
36,1,2,3,1,4,5,2,999,0,2,93.918,-42.7,4.962,5228.1,1
38,2,2,1,1,1,4,1,999,0,2,93.075,-47.1,1.453,5099.1,0
32,1,2,3,2,2,4,7,999,0,2,93.444,-36.1,4.965,5228.1,0
32,1,3,1,1,2,2,1,999,0,2,93.444,-36.1,4.97,5228.1,0
34,7,3,3,1,8,4,4,999,0,2,93.2,-42,4.153,5195.8,0
42,1,3,3,2,7,5,1,999,0,2,93.994,-36.4,4.858,5191,1
28,10,3,1,1,7,4,1,999,0,2,92.893,-46.2,1.291,5099.1,0
53,10,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
27,8,3,1,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
43,3,2,3,1,7,1,1,999,1,1,92.893,-46.2,1.259,5099.1,0
51,11,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,1
35,2,3,1,2,5,1,2,999,0,2,94.465,-41.8,4.959,5228.1,0
42,1,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.963,5228.1,0
36,10,3,1,2,7,2,2,999,0,2,93.994,-36.4,4.858,5191,0
35,2,1,1,2,5,2,4,999,0,2,94.465,-41.8,4.961,5228.1,0
38,8,2,1,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
45,2,2,1,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,0
24,2,3,3,1,4,5,3,999,0,2,93.918,-42.7,4.963,5228.1,0
30,10,2,3,1,4,4,1,999,0,2,93.918,-42.7,4.962,5228.1,0
31,3,1,1,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
30,5,2,3,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
68,6,2,3,1,4,2,2,999,1,1,94.215,-40.3,0.889,4991.6,1
50,2,2,1,1,2,4,1,999,0,2,93.444,-36.1,4.966,5228.1,0
32,11,2,3,1,2,3,8,999,0,2,93.444,-36.1,4.962,5228.1,0
55,8,2,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
31,1,2,3,2,5,5,2,999,0,2,94.465,-41.8,4.864,5228.1,0
55,8,2,1,1,2,5,1,999,0,2,93.444,-36.1,4.964,5228.1,0
37,1,2,2,1,4,3,3,999,0,2,93.918,-42.7,4.968,5228.1,0
41,2,3,2,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
34,7,3,3,1,7,2,3,999,0,2,92.893,-46.2,1.299,5099.1,0
33,2,2,1,1,7,1,1,999,0,2,92.893,-46.2,1.313,5099.1,1
42,8,2,1,1,7,2,2,999,0,2,92.893,-46.2,1.354,5099.1,0
56,1,2,1,2,4,1,9,999,0,2,93.918,-42.7,4.957,5228.1,0
46,3,2,1,2,5,2,1,999,0,2,94.465,-41.8,4.865,5228.1,0
42,1,3,1,1,4,1,1,999,0,2,93.918,-42.7,4.962,5228.1,0
33,1,1,3,1,8,3,2,999,1,1,93.2,-42,4.076,5195.8,0
53,10,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.864,5191,0
43,7,2,1,1,8,5,5,999,0,2,93.2,-42,4.12,5195.8,0
52,8,2,1,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
40,10,3,3,2,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
49,4,3,1,1,3,2,3,999,0,2,92.713,-33,0.717,5023.5,0
41,1,2,3,1,2,1,13,999,0,2,93.444,-36.1,4.963,5228.1,0
26,2,3,3,1,4,5,3,999,0,2,93.918,-42.7,4.962,5228.1,0
39,2,1,1,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
33,2,2,1,2,5,4,7,999,0,2,94.465,-41.8,4.864,5228.1,0
36,1,3,3,2,7,5,2,999,1,1,92.893,-46.2,1.334,5099.1,0
33,2,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,0
36,8,2,1,2,5,4,2,999,0,2,94.465,-41.8,4.961,5228.1,0
61,7,1,1,1,6,1,2,999,1,1,93.369,-34.8,0.649,5008.7,0
40,1,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
31,10,3,1,2,4,1,2,999,0,2,93.918,-42.7,4.959,5228.1,0
41,2,2,3,2,5,2,2,999,0,2,94.465,-41.8,4.865,5228.1,0
39,8,2,3,1,7,3,8,999,1,1,92.893,-46.2,1.266,5099.1,0
39,1,1,1,1,4,4,17,999,0,2,93.918,-42.7,4.961,5228.1,0
38,5,2,3,1,2,3,2,999,0,2,92.201,-31.4,0.873,5076.2,0
47,5,2,1,1,1,1,1,999,1,1,93.075,-47.1,1.405,5099.1,0
24,1,3,3,2,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
45,2,1,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
34,10,1,1,1,4,3,7,999,0,2,93.918,-42.7,4.968,5228.1,0
51,3,2,3,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
53,12,2,1,1,5,3,2,3,1,3,92.963,-40.8,1.26,5076.2,0
24,10,3,3,1,5,4,1,999,0,2,92.963,-40.8,1.262,5076.2,0
24,8,2,1,1,7,3,5,999,0,2,92.893,-46.2,1.266,5099.1,0
35,10,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
71,6,3,3,1,9,4,1,999,0,2,92.431,-26.9,0.742,5017.5,0
27,1,3,3,1,1,5,1,999,1,1,93.075,-47.1,1.445,5099.1,0
32,8,2,1,1,9,2,1,999,0,2,92.431,-26.9,0.739,5017.5,0
56,10,1,1,1,4,3,2,999,0,2,93.918,-42.7,4.968,5228.1,0
35,8,3,3,1,7,3,1,999,1,1,92.893,-46.2,1.327,5099.1,0
35,10,3,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
38,8,3,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
52,8,3,3,2,5,5,1,999,0,2,94.465,-41.8,4.962,5228.1,0
27,1,3,3,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
35,9,3,1,1,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
40,10,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
38,2,2,3,1,4,5,5,999,0,2,93.918,-42.7,4.963,5228.1,0
32,5,3,1,1,7,3,4,999,1,1,92.893,-46.2,1.266,5099.1,0
35,1,2,1,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
28,2,3,3,1,4,5,2,999,0,2,93.918,-42.7,4.962,5228.1,0
25,2,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.958,5228.1,0
28,1,3,1,1,2,5,1,999,0,2,92.201,-31.4,0.879,5076.2,0
31,10,2,1,1,10,3,1,3,1,3,94.199,-37.5,0.878,4963.6,1
38,10,2,1,1,5,5,1,999,0,2,92.963,-40.8,1.26,5076.2,1
53,8,2,3,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,0
32,10,1,3,2,7,1,17,999,0,2,93.994,-36.4,4.859,5191,0
73,6,2,3,1,2,3,2,999,0,2,92.201,-31.4,0.873,5076.2,0
34,1,3,3,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
64,4,2,3,2,7,5,3,999,0,2,93.876,-40,0.697,5008.7,1
41,10,1,3,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
51,2,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.961,5228.1,1
34,10,2,1,1,5,4,2,999,0,2,92.963,-40.8,1.262,5076.2,0
50,5,2,3,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,0
39,6,3,1,2,7,3,4,999,0,2,93.994,-36.4,4.855,5191,0
34,10,2,3,1,6,2,1,999,0,2,92.843,-50,1.629,5099.1,0
37,4,1,3,2,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
40,1,2,3,2,5,1,3,999,0,2,94.465,-41.8,4.967,5228.1,0
38,1,2,3,2,5,3,1,999,0,2,94.465,-41.8,4.866,5228.1,0
41,1,1,3,1,2,5,4,999,0,2,93.444,-36.1,4.964,5228.1,0
38,1,2,3,1,2,3,3,999,0,2,93.444,-36.1,4.968,5228.1,0
47,10,1,3,1,4,3,3,999,0,2,93.918,-42.7,4.962,5228.1,0
23,2,3,3,1,4,3,2,999,0,2,93.918,-42.7,4.962,5228.1,0
30,2,3,1,2,5,5,11,999,0,2,94.465,-41.8,4.864,5228.1,0
49,10,2,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
51,1,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
36,10,3,3,1,7,5,2,999,1,1,92.893,-46.2,1.281,5099.1,0
49,2,2,1,1,2,2,3,999,0,2,93.444,-36.1,4.965,5228.1,0
21,9,3,1,2,8,5,1,999,0,2,92.649,-30.1,0.716,5017.5,0
34,11,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.968,5228.1,0
45,2,2,3,1,4,3,2,999,0,2,93.918,-42.7,4.962,5228.1,1
54,11,2,1,1,7,5,1,3,1,3,92.893,-46.2,1.27,5099.1,1
34,8,2,1,1,7,5,3,999,0,2,92.893,-46.2,1.27,5099.1,0
36,2,2,1,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,0
45,1,3,1,2,7,4,4,999,0,2,93.994,-36.4,4.857,5191,0
37,1,2,1,2,8,5,1,999,0,2,93.2,-42,4.12,5195.8,0
32,2,3,3,1,8,3,2,999,0,2,93.2,-42,4.076,5195.8,0
51,1,2,1,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
35,2,2,1,2,7,1,3,999,0,2,93.994,-36.4,4.857,5191,0
36,1,3,3,2,4,3,8,999,0,2,93.918,-42.7,4.968,5228.1,0
32,1,1,3,1,4,2,3,999,0,2,93.918,-42.7,4.96,5228.1,0
34,8,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
51,10,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
24,1,3,1,1,2,3,1,999,1,1,92.201,-31.4,0.851,5076.2,0
37,8,2,3,1,4,2,2,999,0,2,92.469,-33.6,0.944,5076.2,0
37,2,2,3,2,5,2,4,999,0,2,94.465,-41.8,4.961,5228.1,0
56,2,2,3,1,2,4,3,999,0,2,93.444,-36.1,4.963,5228.1,0
27,1,3,3,2,8,1,1,999,0,2,93.2,-42,3.853,5195.8,0
59,6,1,3,2,5,1,4,999,0,2,94.465,-41.8,4.959,5228.1,0
54,6,2,1,1,9,3,2,999,0,2,92.431,-26.9,0.722,5017.5,1
34,2,2,1,1,7,3,3,999,1,1,92.893,-46.2,1.266,5099.1,0
36,4,2,3,2,5,2,3,999,0,2,94.465,-41.8,4.865,5228.1,0
54,2,2,3,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
30,1,2,3,2,7,2,4,999,0,2,93.994,-36.4,4.857,5191,0
37,5,2,3,1,2,4,2,999,0,2,93.444,-36.1,4.968,5228.1,0
46,10,2,3,2,7,4,4,999,0,2,92.893,-46.2,1.291,5099.1,0
50,8,2,3,1,2,2,2,999,0,2,93.444,-36.1,4.963,5228.1,0
35,8,3,2,1,2,2,2,999,0,2,92.201,-31.4,0.884,5076.2,0
78,6,2,1,1,4,2,1,999,0,2,94.215,-40.3,0.87,4991.6,1
27,8,3,1,1,4,1,3,999,0,2,94.215,-40.3,0.79,4991.6,1
55,10,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
51,6,2,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
41,10,2,3,1,7,5,2,999,0,2,92.893,-46.2,1.27,5099.1,0
54,6,2,1,1,8,4,1,999,0,2,93.2,-42,4.153,5195.8,0
46,1,1,3,2,9,1,1,999,0,2,93.798,-40.4,5.045,5195.8,0
30,1,2,1,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
33,2,3,3,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
38,8,1,1,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
36,2,2,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
36,2,2,3,1,7,3,1,999,1,1,92.893,-46.2,1.327,5099.1,0
46,10,1,3,1,4,3,3,999,0,2,93.918,-42.7,4.968,5228.1,0
40,1,2,3,2,5,1,5,999,0,2,94.465,-41.8,4.967,5228.1,0
38,2,3,1,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,1
35,10,2,3,2,5,4,3,999,0,2,94.465,-41.8,4.961,5228.1,0
55,2,1,1,2,7,5,4,999,0,2,92.893,-46.2,1.281,5099.1,0
49,2,2,1,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
36,1,3,1,1,1,1,1,999,0,2,93.075,-47.1,1.405,5099.1,0
42,1,2,1,1,2,1,7,999,0,2,93.444,-36.1,4.963,5228.1,0
48,1,1,3,1,7,5,6,999,0,2,92.893,-46.2,1.281,5099.1,0
40,5,3,1,1,4,3,2,999,0,2,93.918,-42.7,4.958,5228.1,0
53,10,2,3,1,2,3,2,999,0,2,93.444,-36.1,4.964,5228.1,0
42,2,2,1,2,5,5,2,999,0,2,94.465,-41.8,4.962,5228.1,0
40,1,2,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
38,1,3,3,2,4,2,2,999,0,2,92.469,-33.6,0.914,5076.2,0
34,1,3,3,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
